file_name,image_path,mask_path,prompt
LIDC_1403.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1403.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1403.png,"axial lung CT, single pulmonary nodule, located in the lower part of the right lung (nodule center at x=0.73, y=0.73 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1404.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1404.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1404.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.30, y=0.54 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1405.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1405.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1405.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.31, y=0.54 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1406.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1406.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1406.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.31, y=0.54 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1407.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1407.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1407.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.30, y=0.54 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1408.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1408.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1408.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.28, y=0.56 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1409.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1409.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1409.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.29, y=0.55 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1410.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1410.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1410.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.30, y=0.55 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1411.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1411.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1411.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.29, y=0.54 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1412.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1412.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1412.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.30, y=0.56 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1413.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1413.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1413.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.30, y=0.55 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1414.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1414.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1414.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.30, y=0.54 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1415.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1415.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1415.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.31, y=0.54 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1416.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1416.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1416.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.31, y=0.54 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1417.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1417.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1417.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.31, y=0.54 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1418.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1418.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1418.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.31, y=0.54 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1419.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1419.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1419.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.31, y=0.54 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1420.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1420.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1420.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.31, y=0.55 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1421.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1421.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1421.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.31, y=0.56 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1422.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1422.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1422.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.32, y=0.56 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1423.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1423.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1423.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.30, y=0.56 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1424.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1424.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1424.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.61, y=0.66 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1425.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1425.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1425.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.62, y=0.65 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1426.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1426.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1426.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.63, y=0.65 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1427.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1427.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1427.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.62, y=0.65 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1428.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1428.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1428.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.62, y=0.65 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1429.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1429.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1429.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.63, y=0.65 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1430.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1430.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1430.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.62, y=0.65 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1431.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1431.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1431.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.63, y=0.65 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1432.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1432.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1432.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.66, y=0.64 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1433.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1433.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1433.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.66, y=0.64 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1434.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1434.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1434.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.67, y=0.64 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1435.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1435.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1435.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.67, y=0.64 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1436.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1436.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1436.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.67, y=0.64 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1437.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1437.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1437.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.67, y=0.64 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1438.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1438.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1438.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.67, y=0.64 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1439.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1439.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1439.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.67, y=0.63 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1440.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1440.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1440.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.17, y=0.69 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1441.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1441.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1441.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.17, y=0.69 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1442.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1442.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1442.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.17, y=0.69 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1443.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1443.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1443.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.80, y=0.47 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1444.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1444.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1444.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.80, y=0.48 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1445.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1445.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1445.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.80, y=0.47 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1446.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1446.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1446.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.80, y=0.48 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1447.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1447.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1447.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.27, y=0.70 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1448.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1448.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1448.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.26, y=0.70 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1449.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1449.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1449.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.26, y=0.70 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1450.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1450.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1450.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.27, y=0.70 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1451.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1451.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1451.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.26, y=0.70 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1452.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1452.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1452.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.27, y=0.69 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1453.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1453.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1453.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.24, y=0.59 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1454.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1454.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1454.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.25, y=0.60 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1455.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1455.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1455.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.26, y=0.66 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1456.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1456.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1456.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.26, y=0.65 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1457.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1457.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1457.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.26, y=0.66 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1458.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1458.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1458.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.26, y=0.66 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1459.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1459.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1459.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.63, y=0.36 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1460.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1460.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1460.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.62, y=0.36 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1461.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1461.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1461.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.36, y=0.67 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1462.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1462.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1462.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.36, y=0.68 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1463.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1463.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1463.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.36, y=0.67 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1464.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1464.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1464.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.36, y=0.67 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1465.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1465.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1465.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.36, y=0.67 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1466.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1466.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1466.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.36, y=0.67 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1467.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1467.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1467.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.34, y=0.49 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1468.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1468.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1468.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.34, y=0.49 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1469.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1469.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1469.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.34, y=0.48 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1470.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1470.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1470.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.34, y=0.48 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1471.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1471.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1471.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.61, y=0.64 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1472.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1472.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1472.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.61, y=0.64 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1473.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1473.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1473.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.61, y=0.65 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1474.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1474.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1474.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.61, y=0.64 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1475.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1475.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1475.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.61, y=0.64 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1476.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1476.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1476.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.62, y=0.64 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1477.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1477.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1477.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.62, y=0.63 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1478.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1478.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1478.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.61, y=0.64 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1479.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1479.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1479.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.69, y=0.56 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1480.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1480.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1480.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.70, y=0.56 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1481.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1481.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1481.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.70, y=0.57 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1482.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1482.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1482.png,"axial lung CT, single pulmonary nodule, located in the middle part of the right lung (nodule center at x=0.70, y=0.56 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1483.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1483.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1483.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.31, y=0.67 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1484.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1484.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1484.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.32, y=0.68 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1485.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1485.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1485.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.32, y=0.68 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1486.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1486.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1486.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.33, y=0.67 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1487.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1487.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1487.png,"axial lung CT, single pulmonary nodule, located in the lower part of the left lung (nodule center at x=0.33, y=0.68 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1488.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1488.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1488.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.33, y=0.66 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1489.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1489.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1489.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.33, y=0.66 in image coordinates), high-resolution medical CT image, no contrast"
LIDC_1490.png,/content/drive/MyDrive/lidc_lora/LIDC/image/LIDC_1490.png,/content/drive/MyDrive/lidc_lora/LIDC/mask/LIDC_Mask_1490.png,"axial lung CT, single pulmonary nodule, located in the middle part of the left lung (nodule center at x=0.35, y=0.65 in image coordinates), high-resolution medical CT image, no contrast"
